Date,Adj Close,Close,High,Low,Open,Volume,Body,Range,Upper_Wick,Lower_Wick,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,PivotHigh,PivotLow,HH,HL,LH,LL,Structure,Trend,Market_Control,EMA50,EMA200,HTF_Bias,Hammer,Inverted_Hammer,Doji,Bullish_Engulfing,Bearish_Engulfing,Shooting_Star,Morning_Star,Evening_Star,Previous_Trend,Trend_Reversal,Pattern_Context,Reversal_Confirmed
2020-06-03,693.0,711.47,719.94,707.64,713.02,25381289,1.55,12.3,6.92,3.83,0.126,0.5626,0.3114,,,False,False,False,False,,Uptrend,Buyers,638.98,647.08,Bearish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-06-04,710.14,729.08,733.55,711.17,712.56,34202350,16.52,22.38,4.47,1.39,0.7382,0.1997,0.0621,,,False,False,False,False,,Uptrend,Buyers,642.51,647.9,Bearish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-05,711.0,729.95,746.71,726.26,736.09,33076685,6.14,20.45,10.62,3.69,0.3002,0.5193,0.1804,,,False,False,False,False,,Uptrend,Buyers,645.94,648.72,Bearish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-08,705.51,724.32,746.89,722.25,746.89,31414953,22.57,24.64,0.0,2.07,0.916,0.0,0.084,,,False,False,False,False,,Uptrend,Buyers,649.01,649.47,Bearish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-06-09,690.97,709.39,730.55,707.48,720.08,25857161,10.69,23.07,10.47,1.91,0.4634,0.4538,0.0828,,,False,False,False,False,,Uptrend,Buyers,651.38,650.06,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-10,706.71,725.55,728.96,710.73,712.14,22132647,13.41,18.23,3.41,1.41,0.7356,0.1871,0.0773,,,False,False,False,False,,Uptrend,Buyers,654.29,650.81,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2020-06-11,691.22,709.65,723.61,706.56,722.71,20385805,13.06,17.05,0.9,3.09,0.766,0.0528,0.1812,,,False,False,False,False,,Uptrend,Buyers,656.46,651.4,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-12,714.19,733.23,735.17,690.87,692.25,38548899,40.98,44.3,1.94,1.38,0.9251,0.0438,0.0312,,690.87,False,True,False,False,HL,Uptrend,Buyers,659.47,652.21,Bullish,0,0,0,1,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-15,725.76,745.11,750.84,720.45,722.25,53107403,22.86,30.39,5.73,1.8,0.7522,0.1885,0.0592,,,False,False,False,False,,Uptrend,Buyers,662.83,653.14,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-16,727.18,746.57,760.81,731.62,758.24,51187003,11.67,29.19,2.57,14.95,0.3998,0.088,0.5122,,,False,False,False,False,,Uptrend,Buyers,666.11,654.07,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-06-17,726.12,745.48,754.76,739.37,742.21,41782053,3.27,15.39,9.28,2.84,0.2125,0.603,0.1845,,,False,False,False,False,,Uptrend,Buyers,669.23,654.98,Bullish,0,1,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-18,744.35,764.2,768.4,740.98,741.63,40471557,22.57,27.42,4.2,0.65,0.8231,0.1532,0.0237,,,False,False,False,False,,Uptrend,Buyers,672.95,656.06,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2020-06-19,790.88,811.96,825.53,767.01,770.7,105804173,41.26,58.52,13.57,3.69,0.7051,0.2319,0.0631,,,False,False,False,False,,Uptrend,Buyers,678.4,657.62,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-22,784.92,805.85,832.64,800.7,818.42,60198705,12.57,31.94,14.22,5.15,0.3936,0.4452,0.1612,832.64,,True,False,False,False,HH,Uptrend,Buyers,683.4,659.09,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-23,773.57,794.2,813.97,791.98,807.62,37962078,13.42,21.99,6.35,2.22,0.6103,0.2888,0.101,,,False,False,False,False,,Uptrend,Buyers,687.74,660.44,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-06-24,776.69,797.4,818.1,789.95,801.12,51586221,3.72,28.15,16.98,7.45,0.1321,0.6032,0.2647,,,False,False,False,False,,Uptrend,Buyers,692.04,661.8,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-25,772.22,792.81,807.16,790.57,797.01,39679374,4.2,16.59,10.15,2.24,0.2532,0.6118,0.135,,,False,False,False,False,,Uptrend,Buyers,696.0,663.1,Bullish,0,1,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-26,782.9,803.77,808.55,792.4,797.84,30921913,5.93,16.15,4.78,5.44,0.3672,0.296,0.3368,,,False,False,False,False,,Uptrend,Buyers,700.22,664.5,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-29,774.58,795.23,802.89,791.73,797.49,25621946,2.26,11.16,5.4,3.5,0.2025,0.4839,0.3136,,,False,False,False,False,,Uptrend,Buyers,703.95,665.8,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-06-30,766.02,786.44,803.47,782.5,801.63,30276420,15.19,20.97,1.84,3.94,0.7244,0.0877,0.1879,,782.5,False,True,False,False,HL,Uptrend,Buyers,707.18,667.0,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-07-01,781.08,801.9,807.16,788.26,793.78,28464103,8.12,18.9,5.26,5.52,0.4296,0.2783,0.2921,,,False,False,False,False,,Uptrend,Buyers,710.9,668.34,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-02,794.52,812.4,815.75,800.73,804.39,28789533,8.01,15.02,3.35,3.66,0.5333,0.223,0.2437,,,False,False,False,False,,Uptrend,Buyers,714.88,669.78,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2020-07-03,806.96,825.12,827.47,815.93,821.38,29434266,3.74,11.54,2.35,5.45,0.3241,0.2036,0.4723,,,False,False,False,False,,Uptrend,Buyers,719.2,671.32,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-06,835.8,854.61,857.47,827.05,833.01,47016185,21.6,30.42,2.86,5.96,0.7101,0.094,0.1959,,,False,False,False,False,,Uptrend,Buyers,724.51,673.15,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-07,823.0,841.52,860.4,833.61,858.39,35189589,16.87,26.79,2.01,7.91,0.6297,0.075,0.2953,,,False,False,False,False,,Uptrend,Buyers,729.1,674.82,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-08,811.52,829.78,846.83,826.08,841.8,26204095,12.02,20.75,5.03,3.7,0.5793,0.2424,0.1783,,,False,False,False,False,,Uptrend,Buyers,733.05,676.36,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-07-09,823.37,841.89,846.85,824.35,834.85,36418942,7.04,22.5,4.96,10.5,0.3129,0.2204,0.4667,,,False,False,False,False,,Uptrend,Buyers,737.32,678.01,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2020-07-10,847.65,866.72,869.74,841.89,843.85,43759967,22.87,27.85,3.02,1.96,0.8212,0.1084,0.0704,,,False,False,False,False,,Uptrend,Buyers,742.39,679.89,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2020-07-13,873.35,893.0,898.86,876.85,878.4,69608392,14.6,22.01,5.86,1.55,0.6633,0.2662,0.0704,,,False,False,False,False,,Uptrend,Buyers,748.3,682.01,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-14,865.23,884.7,896.09,870.99,892.54,67331128,7.84,25.1,3.55,13.71,0.3124,0.1414,0.5462,,,False,False,False,False,,Uptrend,Buyers,753.65,684.03,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-07-15,832.28,851.01,913.22,829.78,894.36,139669773,43.35,83.44,18.86,21.23,0.5195,0.226,0.2544,,,False,False,False,False,,Uptrend,Buyers,757.46,685.69,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-07-16,832.01,850.73,862.54,836.45,852.39,60961724,1.66,26.09,10.15,14.28,0.0636,0.389,0.5473,,,False,False,False,False,,Uptrend,Buyers,761.12,687.33,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2020-07-17,862.84,882.25,886.08,848.24,851.47,49726765,30.78,37.84,3.83,3.23,0.8134,0.1012,0.0854,,,False,False,False,False,,Uptrend,Buyers,765.87,689.27,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2020-07-20,866.54,886.03,891.62,876.69,885.06,36592938,0.97,14.93,5.59,8.37,0.065,0.3744,0.5606,,,False,False,False,False,,Uptrend,Buyers,770.58,691.23,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2020-07-21,889.85,909.87,912.39,893.69,894.85,42173371,15.02,18.7,2.52,1.16,0.8032,0.1348,0.062,,,False,False,False,False,,Uptrend,Buyers,776.05,693.4,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-22,904.49,924.85,927.61,904.86,915.15,59771457,9.7,22.75,2.76,10.29,0.4264,0.1213,0.4523,,,False,False,False,False,,Uptrend,Buyers,781.88,695.71,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-23,928.78,949.67,959.78,919.01,924.82,58333751,24.85,40.77,10.11,5.81,0.6095,0.248,0.1425,,,False,False,False,False,,Uptrend,Buyers,788.46,698.23,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-24,968.65,990.45,998.22,949.67,949.77,120597372,40.68,48.55,7.77,0.1,0.8379,0.16,0.0021,,,False,False,False,False,,Uptrend,Buyers,796.38,701.14,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-27,973.19,995.09,1014.75,982.03,1005.52,80304827,10.43,32.72,9.23,13.06,0.3188,0.2821,0.3991,1014.75,,True,False,False,False,HH,Uptrend,Buyers,804.18,704.07,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-28,982.89,1005.01,1012.53,992.52,995.09,55114422,9.92,20.01,7.52,2.57,0.4958,0.3758,0.1284,,,False,False,False,False,,Uptrend,Buyers,812.05,707.06,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-29,946.31,967.6,1007.36,955.51,1005.1,72663399,37.5,51.85,2.26,12.09,0.7232,0.0436,0.2332,,,False,False,False,False,,Uptrend,Buyers,818.15,709.65,Bullish,0,0,0,0,1,0,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-07-30,951.82,973.23,987.47,956.23,968.69,72857444,4.54,31.24,14.24,12.46,0.1453,0.4558,0.3988,,,False,False,False,False,,Uptrend,Buyers,824.23,712.28,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-07-31,932.97,953.97,982.53,947.37,975.84,74958061,21.87,35.16,6.69,6.6,0.622,0.1903,0.1877,,,False,False,False,False,,Uptrend,Buyers,829.32,714.68,Bullish,0,0,0,0,1,0,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-08-03,906.75,927.15,949.31,924.43,946.67,46715383,19.52,24.88,2.64,2.72,0.7846,0.1061,0.1093,,,False,False,False,False,,Uptrend,Buyers,833.16,716.79,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-08-04,970.66,992.5,1000.07,923.12,932.51,92041055,59.99,76.95,7.57,9.39,0.7796,0.0984,0.122,,923.12,False,True,False,False,HL,Uptrend,Buyers,839.41,719.54,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2020-08-05,959.76,981.36,1013.45,977.6,1000.99,74549993,19.63,35.85,12.46,3.76,0.5476,0.3476,0.1049,1013.45,,False,False,True,False,LH,Downtrend,Sellers,844.97,722.14,Bullish,0,0,0,0,0,0,0,0,Uptrend,Bearish Reversal,No Context,No
2020-08-06,963.21,984.89,1000.39,972.75,995.46,49322975,10.57,27.64,4.93,12.14,0.3824,0.1784,0.4392,,,False,False,False,False,,Downtrend,Sellers,850.46,724.76,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2020-08-07,968.79,990.59,995.82,978.47,982.9,32984416,7.69,17.35,5.23,4.43,0.4432,0.3014,0.2553,,,False,False,False,False,,Downtrend,Sellers,855.95,727.4,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2020-08-10,956.78,978.31,999.15,972.89,996.42,26958997,18.11,26.26,2.73,5.42,0.6896,0.104,0.2064,,,False,False,False,False,,Downtrend,Sellers,860.75,729.9,Bullish,0,0,0,0,1,0,0,0,Downtrend,No Reversal,No Context,No
2020-08-11,963.08,984.75,996.84,969.31,985.21,46828306,0.46,27.53,11.63,15.44,0.0167,0.4224,0.5608,,,False,False,False,False,,Downtrend,Sellers,865.62,732.44,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2020-08-12,960.28,981.89,989.92,972.29,978.84,30264617,3.05,17.63,8.03,6.55,0.173,0.4555,0.3715,,,False,False,False,False,,Downtrend,Sellers,870.18,734.92,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2020-08-13,957.78,979.33,987.1,973.76,982.07,24830322,2.74,13.34,5.03,5.57,0.2054,0.3771,0.4175,,,False,False,False,False,,Downtrend,Sellers,874.46,737.35,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-08-14,954.05,975.52,995.46,964.19,979.56,33224635,4.04,31.27,15.9,11.33,0.1292,0.5085,0.3623,,,False,False,False,False,,Downtrend,Sellers,878.42,739.72,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2020-08-17,943.92,965.16,971.46,955.35,971.46,30979066,6.3,16.11,0.0,9.81,0.3911,0.0,0.6089,,955.35,False,True,False,False,HL,Uptrend,Buyers,881.82,741.96,Bullish,0,0,0,0,0,0,0,0,Downtrend,Bullish Reversal,No Context,No
2020-08-18,956.2,977.71,984.98,961.0,962.23,30547672,15.48,23.98,7.27,1.23,0.6455,0.3032,0.0513,,,False,False,False,False,,Uptrend,Buyers,885.58,744.31,Bullish,0,0,0,1,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-08-19,962.06,983.71,994.07,979.0,988.07,34087543,4.36,15.07,6.0,4.71,0.2893,0.3981,0.3125,,,False,False,False,False,,Uptrend,Buyers,889.43,746.69,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-08-20,946.49,967.79,980.18,963.61,978.38,22537845,10.59,16.57,1.8,4.18,0.6391,0.1086,0.2523,,,False,False,False,False,,Uptrend,Buyers,892.5,748.89,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-08-21,939.63,960.77,979.3,958.54,977.46,25280895,16.69,20.76,1.84,2.23,0.8039,0.0886,0.1074,,,False,False,False,False,,Uptrend,Buyers,895.18,751.0,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-08-24,945.91,967.19,971.23,955.54,965.18,32717218,2.01,15.69,4.04,9.64,0.1281,0.2575,0.6144,,,False,False,False,False,,Uptrend,Buyers,898.0,753.15,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-08-25,939.74,960.89,974.36,959.0,971.92,19388008,11.03,15.36,2.44,1.89,0.7181,0.1589,0.123,,,False,False,False,False,,Uptrend,Buyers,900.47,755.22,Bullish,0,0,0,0,1,0,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-08-26,964.66,986.36,991.28,944.69,962.23,59870421,24.13,46.59,4.92,17.54,0.5179,0.1056,0.3765,,944.69,False,False,False,True,LL,Downtrend,Sellers,903.84,757.52,Bullish,0,0,0,0,0,0,0,0,Uptrend,Bearish Reversal,No Context,No
2020-08-27,952.61,974.04,992.22,970.65,991.3,28085062,17.26,21.57,0.92,3.39,0.8002,0.0427,0.1572,,,False,False,False,False,,Downtrend,Sellers,906.59,759.67,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-08-28,955.11,976.6,984.33,972.03,978.38,27166900,1.78,12.3,5.95,4.57,0.1447,0.4837,0.3715,,,False,False,False,False,,Downtrend,Sellers,909.34,761.83,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2020-08-31,939.11,960.24,1003.3,950.85,1003.3,62076132,43.06,52.45,0.0,9.39,0.821,0.0,0.179,1003.3,,False,False,True,False,LH,Downtrend,Sellers,911.33,763.8,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-09-01,942.07,963.27,979.49,951.8,969.15,38616258,5.88,27.69,10.34,11.47,0.2124,0.3734,0.4142,,,False,False,False,False,,Downtrend,Sellers,913.37,765.79,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-09-02,960.55,982.16,986.69,962.23,965.46,26949439,16.7,24.46,4.53,3.23,0.6827,0.1852,0.1321,,,False,False,False,False,,Downtrend,Sellers,916.07,767.94,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2020-09-03,953.28,974.73,987.03,970.53,982.07,18586429,7.34,16.5,4.96,4.2,0.4448,0.3006,0.2545,,,False,False,False,False,,Downtrend,Sellers,918.37,770.0,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-09-04,937.56,958.65,967.74,956.32,961.56,28475945,2.91,11.42,6.18,2.33,0.2548,0.5412,0.204,,,False,False,False,False,,Downtrend,Sellers,919.95,771.88,Bullish,0,1,0,0,0,0,0,1,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2020-09-07,939.99,961.14,971.8,943.42,961.77,21926473,0.63,28.38,10.03,17.72,0.0222,0.3534,0.6244,,943.42,False,False,False,True,LL,Downtrend,Sellers,921.56,773.76,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2020-09-08,951.03,972.43,978.84,960.15,965.46,27397082,6.97,18.69,6.41,5.31,0.3729,0.343,0.2841,,,False,False,False,False,,Downtrend,Sellers,923.56,775.74,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2020-09-09,975.51,997.46,1000.44,960.59,962.23,55310877,35.23,39.85,2.98,1.64,0.8841,0.0748,0.0412,,,False,False,False,False,,Downtrend,Sellers,926.46,777.94,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-09-10,1044.41,1067.91,1082.19,1003.92,1007.5,140304404,60.41,78.27,14.28,3.58,0.7718,0.1824,0.0457,,,False,False,False,False,,Downtrend,Sellers,932.0,780.83,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-09-11,1047.01,1070.56,1078.92,1055.5,1066.99,59470807,3.57,23.42,8.36,11.49,0.1524,0.357,0.4906,,,False,False,False,False,,Downtrend,Sellers,937.44,783.71,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-09-14,1039.24,1062.63,1089.14,1053.14,1072.99,44063445,10.36,36.0,16.15,9.49,0.2878,0.4486,0.2636,,,False,False,False,False,,Downtrend,Sellers,942.35,786.49,Bullish,0,0,0,0,1,0,0,1,Downtrend,No Reversal,No Context,No
2020-09-15,1046.6,1070.15,1073.33,1055.98,1066.96,27178393,3.19,17.35,3.18,10.98,0.1839,0.1833,0.6329,,,False,False,False,False,,Downtrend,Sellers,947.36,789.31,Bullish,1,0,0,0,0,0,0,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2020-09-16,1049.17,1072.78,1093.45,1066.32,1070.68,33952295,2.1,27.13,20.67,4.36,0.0774,0.7619,0.1607,1093.45,,True,False,False,False,HH,Uptrend,Buyers,952.28,792.13,Bullish,0,0,1,0,0,0,1,0,Downtrend,Bullish Reversal,Market Indecision,No
2020-09-17,1037.53,1060.87,1077.0,1057.69,1070.68,25828669,9.81,19.31,6.32,3.18,0.508,0.3273,0.1647,,,False,False,False,False,,Uptrend,Buyers,956.53,794.8,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2020-09-18,1040.66,1064.08,1070.43,1050.63,1068.03,33074915,3.95,19.8,2.4,13.45,0.1995,0.1212,0.6793,,,False,False,False,False,,Uptrend,Buyers,960.75,797.48,Bullish,1,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-09-21,1018.17,1041.07,1078.06,1037.15,1061.45,33627381,20.38,40.91,16.61,3.92,0.4982,0.406,0.0958,,,False,False,False,False,,Uptrend,Buyers,963.9,799.91,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-09-22,997.99,1020.45,1050.84,1016.01,1050.84,34792254,30.39,34.83,0.0,4.44,0.8725,0.0,0.1275,,,False,False,False,False,,Uptrend,Buyers,966.12,802.1,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-09-23,1006.86,1029.51,1050.72,1017.75,1042.99,42988708,13.48,32.97,7.73,11.76,0.4089,0.2345,0.3567,,,False,False,False,False,,Uptrend,Buyers,968.61,804.36,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-09-24,984.47,1006.62,1027.3,1004.25,1018.95,29826318,12.33,23.05,8.35,2.37,0.5349,0.3623,0.1028,,,False,False,False,False,,Uptrend,Buyers,970.1,806.38,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-09-25,993.73,1016.08,1021.21,1000.21,1010.22,28374935,5.86,21.0,5.13,10.01,0.279,0.2443,0.4767,,1000.21,False,True,False,False,HL,Uptrend,Buyers,971.9,808.46,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2020-09-28,1000.29,1022.8,1032.84,1018.55,1027.76,19666849,4.96,14.29,5.08,4.25,0.3471,0.3555,0.2974,,,False,False,False,False,,Uptrend,Buyers,973.9,810.6,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-09-29,1013.29,1036.09,1044.84,1022.8,1026.84,25842539,9.25,22.04,8.75,4.04,0.4197,0.397,0.1833,,,False,False,False,False,,Uptrend,Buyers,976.33,812.84,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-09-30,1008.46,1031.15,1046.22,1026.84,1042.99,24465159,11.84,19.38,3.23,4.31,0.6109,0.1667,0.2224,,,False,False,False,False,,Uptrend,Buyers,978.48,815.01,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-10-01,1004.35,1026.95,1044.74,1021.76,1044.74,20783227,17.79,22.98,0.0,5.19,0.7742,0.0,0.2258,,,False,False,False,False,,Uptrend,Buyers,980.38,817.12,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-10-05,998.46,1020.93,1037.98,1018.07,1035.61,18922799,14.68,19.91,2.37,2.86,0.7373,0.119,0.1436,,,False,False,False,False,,Uptrend,Buyers,981.97,819.15,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-10-06,997.63,1020.08,1030.94,1016.06,1026.95,18412175,6.87,14.88,3.99,4.02,0.4617,0.2681,0.2702,,1016.06,False,True,False,False,HL,Uptrend,Buyers,983.47,821.15,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2020-10-07,1018.91,1041.84,1065.6,1024.53,1031.45,53170865,10.39,41.07,23.76,6.92,0.253,0.5785,0.1685,1065.6,,False,False,True,False,LH,Downtrend,Sellers,985.76,823.34,Bullish,0,1,0,0,0,0,1,0,Uptrend,Bearish Reversal,No Context,No
2020-10-08,1010.67,1033.41,1046.68,1025.5,1042.53,21077808,9.12,21.18,4.15,7.91,0.4306,0.1959,0.3735,,,False,False,False,False,,Downtrend,Sellers,987.63,825.43,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-10-09,1008.06,1030.74,1039.76,1023.19,1031.45,18545499,0.71,16.57,8.31,7.55,0.0428,0.5015,0.4556,,,False,False,False,False,,Downtrend,Sellers,989.32,827.48,Bullish,0,0,1,0,0,0,0,1,Downtrend,No Reversal,Market Indecision,No
2020-10-12,1009.68,1032.4,1041.03,1027.41,1031.45,14226473,0.95,13.62,8.63,4.04,0.0698,0.6336,0.2966,,,False,False,False,False,,Downtrend,Sellers,991.01,829.52,Bullish,0,0,1,0,0,0,1,0,Downtrend,No Reversal,Market Indecision,No
2020-10-13,1029.38,1052.54,1054.87,1027.23,1029.42,23112012,23.12,27.64,2.33,2.19,0.8365,0.0843,0.0792,,,False,False,False,False,,Downtrend,Sellers,993.42,831.73,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-10-14,1032.45,1055.68,1063.3,1046.91,1051.71,26742011,3.97,16.39,7.62,4.8,0.2422,0.4649,0.2929,,,False,False,False,False,,Downtrend,Sellers,995.86,833.96,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-10-15,995.89,1018.3,1056.83,1012.99,1056.83,20036197,38.53,43.84,0.0,5.31,0.8789,0.0,0.1211,,,False,False,False,False,,Downtrend,Sellers,996.74,835.8,Bullish,0,0,0,0,1,0,0,1,Downtrend,No Reversal,No Context,No
2020-10-16,982.04,1004.13,1030.3,1002.68,1022.22,21583600,18.09,27.62,8.08,1.45,0.655,0.2925,0.0525,,,False,False,False,False,,Downtrend,Sellers,997.03,837.47,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-10-19,982.22,1004.32,1028.54,994.6,1010.71,31200385,6.39,33.94,17.83,9.72,0.1883,0.5253,0.2864,,,False,False,False,False,,Downtrend,Sellers,997.32,839.13,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-10-20,973.05,994.95,1012.07,993.26,1005.61,18482288,10.66,18.81,6.46,1.69,0.5667,0.3434,0.0898,,,False,False,False,False,,Downtrend,Sellers,997.22,840.68,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-10-21,958.93,980.5,1011.61,968.11,1000.53,34082321,20.03,43.5,11.08,12.39,0.4605,0.2547,0.2848,,,False,False,False,False,,Downtrend,Sellers,996.57,842.07,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2020-10-22,950.96,972.36,984.15,965.0,981.79,30802210,9.43,19.15,2.36,7.36,0.4924,0.1232,0.3843,,,False,False,False,False,,Downtrend,Sellers,995.62,843.37,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
